Núm,Projeto,Relator,Atribuído a,Prioridade,Gravidade,Freqüência,Versão do Produto,Categoria,Data de Envio,SO,Versão SO,Plataforma,Visibilidade,Atualizado,Resumo,Estado,Resolução,Corrigido na Versão
0000795,Desafio jMeter Project 2,jmeter.usr1,,nenhuma,grande,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,gnaiqmbgenvggascxutguqowuyjuacvjzyydbkfcibiluahlhkfxahncwdyaohnydxhtulomxueqfztdpjkiyktevihryuurmvwb,novo,aberto,
0000794,Desafio jMeter Project 1,jmeter.usr1,,alta,recurso,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,hmmgnrtqizniqnhjpxpalgmtrgtmdcjkmfeknlfzulqamtixzgldsbcmkzquvztpfjshnmfozzqviirmgquneveiloejjlqkfkzh,novo,aberto,
0000793,Desafio jMeter Project 2,jmeter.usr2,,nenhuma,trivial,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,qscecsprgkrotnujxpinqnfcpdurbcdgqceimeslvuxdofffoayboeiiryzwogftzzrodkrnjzndikdldsbejogfgstghsmasgrq,novo,aberto,
0000792,Desafio jMeter Project 1,jmeter.usr2,,alta,mínimo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,fvntyudzhtiobfvtzkakhikuamquzhygeqedlkgazcsoixuipopnzlbqnruhqbwyxubvsfworqkprhqqmwqpatldygknjpjqmvvv,novo,aberto,
0000791,Desafio jMeter Project 2,jmeter.usr3,,imediato,obstáculo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,whzphmjgcfcuhbywqhlhmfielnpqxvufpqkizgjdknmigsncbuuamrzvdfzuiybjdwjniumrdgptgkhidipzpueirrdugipigcqs,novo,aberto,
0000790,Desafio jMeter Project 1,jmeter.usr4,,imediato,grande,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,gwvsbobakwgczpjmqyqlflyhdirtfgjoaefkxhsvsncvnnairpxmfghmwnjncnojzuixqgcilegpjtaajmzoatvwaweutroomexa,novo,aberto,
0000789,Desafio jMeter Project 2,jmeter.usr4,,alta,obstáculo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,rvsucrlwjekfgkemzdklznemiejatsnokgopfrdrnrgvazjubgyeoqbxpevlrmwbtbbrycajvenhpdfibdfcdfbhvyqtotrwhgvt,novo,aberto,
0000788,Desafio jMeter Project 1,jmeter.usr5,,urgente,trivial,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,bukgfhbnjdmrygmtybezqtxjgqtxlneewjqsjwekjjfqnnioebmpugqecioqvyzlcgvrdxfsrrjemlqgxwjpenoqdxmqedqyagrx,novo,aberto,
0000787,Desafio jMeter Project 2,jmeter.usr1,,urgente,travamento,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ckcnwmebqjjizjhbgsylushpykxlpqrzsjotxbpozwhngifdfqlbslbbprexsnqwmmefuuahuigsfxxzzmqapiodiqwcmxadjein,novo,aberto,
0000786,Desafio jMeter Project 1,jmeter.usr1,,nenhuma,mínimo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,hohvrsopyumbmmuyfgncxitbmragdninuhdpdnjuhczszqnrmyhnenqmxeddulwhinhofsdddckwvrtkdgsyebkfemdsazmyoiip,novo,aberto,
0000785,Desafio jMeter Project 2,jmeter.usr2,,baixa,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,isdhluddezowzrtzkhganxpgdjwsqysadkqwwofrwqdixfuexmkeyysakguufnjzklullwztcbeaowfrmngaomidmhbpktlwghan,novo,aberto,
0000784,Desafio jMeter Project 2,jmeter.usr3,,urgente,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,yilxskfeblktvddqmtjtpsmslbcgphpdfbduxaapruzaiiwlvycooglfrevbwtbjiaecmuimpfexmwxbhabigpqapsgggliikpor,novo,aberto,
0000783,Desafio jMeter Project 2,jmeter.usr3,,urgente,obstáculo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,atorijktjzdjnttbpjxmpzvbmbitkrdyubsvuhvkzmteyddxhcrbskaxlicbxhrykyouyrsizgdqjekecplaumcwlzjftowtiqts,novo,aberto,
0000782,Desafio jMeter Project 1,jmeter.usr4,,imediato,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,syngykljwtislkfgdzfkbiueehiqpnptizvckfxdfnbgcilhnymulnqqcufhquusolvyqztnmufmnsrfjgclrocbtfaveclwqyrt,novo,aberto,
0000781,Desafio jMeter Project 1,jmeter.usr5,,urgente,obstáculo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,kbneakedgszmbbbuohzaszutxpijogivbfyuttovodxyyqsobfyfrpnwrssxlixmfejmkxtouzjuhyxzqeyqoxrtcoculjdnvdpn,novo,aberto,
0000780,Desafio jMeter Project 1,jmeter.usr5,,nenhuma,recurso,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,wzzcjohkdsicrkberourxcnviyssjgrayqvrxrokeycgvvojrpdjfhawibhihnweebxwnvrqtcqzkwwftkpkjigtxofdqyivvoav,novo,aberto,
0000779,Desafio jMeter Project 2,jmeter.usr1,,urgente,grande,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,rchlmnrsrgzmjkwqbiucthnegzgyruwuajqtdvjvlqlnkgprpdrfuzmvfbtrncnyfxlqalznvzxuvqvxytwhuvgbikphzhsntrcj,novo,aberto,
0000778,Desafio jMeter Project 2,jmeter.usr2,,baixa,travamento,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,okllbahtnqkxmodosrbcdrkuyjudljmzggewiqyvwlwsuygfwprhlhqyzwceanptvqxawywzpxshjcqhnezlrnnacsyfnnpbepxt,novo,aberto,
0000777,Desafio jMeter Project 2,jmeter.usr2,,baixa,obstáculo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,xqiearukvljtrniherxmsjqrbsqtkkvzlckklpggezvxflmpxrpcfzvevhzxmibftjhwnxuhkmxwtudpcayeiplqkzjbwhttxnjv,novo,aberto,
0000776,Desafio jMeter Project 1,jmeter.usr3,,imediato,travamento,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,jyhovftkdtfienhzrqymkxhawmjyisekpbbfrmtkplxfqqehwcvabvwmrwjpgkjjubuiscqpljxfwghwxuxnsbicytlhnlvbmkgz,novo,aberto,
0000775,Desafio jMeter Project 1,jmeter.usr4,,urgente,grande,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,esrnpdbpnaksxohbefasqajveamsxhldoyzeimxfpeegnogyhidgxracovwtcssescxazjswxkobnwlrgmzwacwsndrhyeoodvon,novo,aberto,
0000774,Desafio jMeter Project 1,jmeter.usr4,,nenhuma,obstáculo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,mmmvpggceshkvkhyecsnltiqsalqzqftwdaudkkkwanbdzjxkumqoixldqdhhqgtfchlnjgayvcbdnpiwzitfxwycyysnfabljdf,novo,aberto,
0000773,Desafio jMeter Project 1,jmeter.usr5,,alta,texto,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,obwcldrcteivruylwtrndlwldfntmmrqxgmfyybsltnxxkrmmtrpmxclxbgppgouvkcpmvmbkabjyiqaorazmnkociwxdylkwicw,novo,aberto,
0000772,Desafio jMeter Project 1,jmeter.usr1,,urgente,travamento,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,gnwmssrrtholiavfmciqwcbxrnbhihgopmardaulvxejwypdwkrjpgzjsvmsxzjmwvxjllqsfodsfhgqmsesylzwchznkmdydtql,novo,aberto,
0000771,Desafio jMeter Project 2,jmeter.usr1,,alta,obstáculo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,yibecsyfjbdbdabvhpzifynfaagcanulcebzjyqfyiowdxkdhzoivmrandmtqewyzcfrvdlivspzrlrrtbxdpilphhxgaghrqltu,novo,aberto,
0000770,Desafio jMeter Project 1,jmeter.usr2,,alta,recurso,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,risriubncosciidhermhydyudvkhavhpxuwucncjbawohvamxjfeawcoilenrvvzrzwdughonipuqxuabrwvaeutgdtdwrzqzxyv,novo,aberto,
0000769,Desafio jMeter Project 1,jmeter.usr2,,alta,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,nbenzkzgjvpzmgsrylpjgbrffosxmvuzoekyqfwwcurjxgmcpgtcmhybfqhujmiwylpugrtcduclekqlcjoxeezfbmaglpqevdbb,novo,aberto,
0000768,Desafio jMeter Project 1,jmeter.usr3,,urgente,trivial,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,fwyhykouffocvouawnlflmvxqnswuxsvybmomkfrrphtyjbpkesbizedcdquukanbzqgxaidvlxssrwsfnyitkonfeynmaqdmpeu,novo,aberto,
0000767,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,obstáculo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,vwftyihakowkabhqtviohutsalghdzcrjkxuyklnvqbqiepoulekaopfdgxkkunaodhfxvkynqgloqhzxvkkgvqqamlhlzwvtmhr,novo,aberto,
0000766,Desafio jMeter Project 2,jmeter.usr4,,baixa,mínimo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ctuavnfdoafbdvnkhjfekvmtekbzjcobztqllsbrnzwofrlbysugqoqmhrsqijtixkerfdgadcxatllydiwsrfpdocydfxaifoop,novo,aberto,
0000765,Desafio jMeter Project 2,jmeter.usr5,,baixa,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,zsreimbaxtnprimfsgojkohbgexstsmyrlzzsbmvfdrefwkxwjqxbaeasitabeggxtisxvpsrvohxyqnonpfycxxmpkgxxtfyawq,novo,aberto,
0000764,Desafio jMeter Project 2,jmeter.usr1,,baixa,travamento,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,lrklyqeuzfojrrqaqgvkgpdrmtssqsmirlnzvmfkzekzsexkhdurjvorznlknzdemrefkcwikcsrogjwgffwipenzjeadilphvcw,novo,aberto,
0000763,Desafio jMeter Project 1,jmeter.usr1,,urgente,mínimo,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,yjlygcdpttoefgjqhombwrkzzwfmyomcmdjsdgyorouraeyxktezimtazxvbxgaglvdpzhdwsqsjkynnsficafkfrnpvtumhdjwv,novo,aberto,
0000762,Desafio jMeter Project 1,jmeter.usr2,,baixa,recurso,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,qbtfdjbvzzpctmnwksavjobfudrxtpxhibstrbsynxdzzfmrjuswxxgcxnsiutgtfcpybfdboruwicisaljunnhcptorlpuhosbt,novo,aberto,
0000761,Desafio jMeter Project 1,jmeter.usr3,,baixa,travamento,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,kqtatcynwvqkqastczltfxibwngsxmxbzbhvdywhbcdidyrgtsmcslbxopiliaaatwwdzxjikyunpxmhirkzyrbrunxsbmdnvgen,novo,aberto,
0000760,Desafio jMeter Project 2,jmeter.usr3,,urgente,obstáculo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,clextehjhvamnbvwmbnxnqzoppslhyculyajiursgorvbxsiryslxuruylzrcxtdfmhmyjukabutuwmnegwwjnizajaeruemjtch,novo,aberto,
0000759,Desafio jMeter Project 2,jmeter.usr4,,urgente,texto,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,rfugtnauuyfifvyijgnsozwizxpkgvudufyffvsrqnxswjwqyvtbplloberzfbulkeauknqndnvwpfqtcsytyziwmmkvcqvfjdbp,novo,aberto,
0000758,Desafio jMeter Project 2,jmeter.usr5,,urgente,mínimo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ezgkmaumqdllzbteupdulebeeiflfrczqrmejqucmyjyinbwoauczjtqcqixtiyrgoxatwdmsqhiztiyrdtqciwhjvcbffevanao,novo,aberto,
0000757,Desafio jMeter Project 1,jmeter.usr5,,urgente,texto,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,lvhldzokithfqowljrfbfbpszhgesspcbsbzpmyxawugivbfgjfxtddgbvyqxfuzipxgzzhxzyfgkvknanqbgwrhgrhdmkcxhjdb,novo,aberto,
0000756,Desafio jMeter Project 1,jmeter.usr1,,alta,trivial,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,nigklxubwyymlzdvmlqagdncedqpiopgtgidoppidnbnicgxjxodtlwrtjwmrualixpwyoxsopcczwasxhhdrcggcsmtezqfvmdj,novo,aberto,
0000755,Desafio jMeter Project 1,jmeter.usr2,,nenhuma,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,aojgymmvjqmvqujrymcceauhhbwxcrhdimylnqvfhyomtljkoizblrmdctuxzzvqfudczcvigygjrbunbaprdzvrqhcobliweacm,novo,aberto,
0000754,Desafio jMeter Project 2,jmeter.usr2,,nenhuma,recurso,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,jvjmrlyibaubcaxfqxyfnuzdxczmkjbuteymhcnwjypxhcejpdbyymvsmivrvpgpwpcegpukcafjgityovwxdnpebuazvxlpbtwe,novo,aberto,
0000753,Desafio jMeter Project 2,jmeter.usr3,,urgente,travamento,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,gtmkwnwieoremwatlhedbupuaxaudlhoehnnnffdezqkxnufvvzxdlisjcnwbharhujorwtdbbaectaevvmmdgcwbuywpabrqppu,novo,aberto,
0000752,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,obstáculo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,szzeiyiatnqkdttyleucldfiwolifbhkcvknsgeeocbzfhbctrmsbwsjynqhejorzamlryeyflgweffbgoksnizprzmysxnidqzu,novo,aberto,
0000751,Desafio jMeter Project 1,jmeter.usr4,,baixa,texto,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ekjojzfnsvqtjytbyoabxujlvkisdkdvjiygcradhmjxhbrwcamxnerwkvbxlhqbjmqobhvthespzpomgcnrglginfbipfeydfhb,novo,aberto,
0000750,Desafio jMeter Project 1,jmeter.usr5,,imediato,texto,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,riacdqgthxrcxfuterrhalntqibdmlgbamadahfuhrmymksrrfxeouyrixfnwfcncbctljbtydnbffsemsmqirynbzywhbkwgsqk,novo,aberto,
0000749,Desafio jMeter Project 1,jmeter.usr1,,imediato,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,pfqaeswwkiwbguvfwdhzrdzbuawywugglqnuotwcvonbtdawgpigsvwpwsvdcutummfshpoyrfpynpeidudqkricqalknadpaofi,novo,aberto,
0000748,Desafio jMeter Project 2,jmeter.usr1,,imediato,trivial,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,eligqdlsnxqtizqosgjyqixfwctkzrxbxjgtrprkqzjsnpzdyvypdhjasllexgznxthcfghnxwamxshnaolabenibfnpnhcdjkxf,novo,aberto,
0000747,Desafio jMeter Project 1,jmeter.usr2,,baixa,travamento,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,nncesvxibjnxwfqjlpdxwugdcwozyrriwzmhsvnbukwiexufglqamhboxpdnvotuiyejybbxxvcwoflthcoshunotvbnawrapyrk,novo,aberto,
0000746,Desafio jMeter Project 1,jmeter.usr2,,imediato,mínimo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,krqohfsnopoqemsgqzobfjucnshwkonrgpdolukbjeawduqdqbetyjjsqllgluisqrhjngotnnbuorefygcioybdxzwboyljzcaa,novo,aberto,
0000745,Desafio jMeter Project 1,jmeter.usr3,,nenhuma,texto,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,xhgqmovnasrdplbkmlebmlaojbibqnxiqmwjpodqftuyirkdjlhhapgyrzmcryvtrucjscyhzweztwfgscssliaecabknvylhbdd,novo,aberto,
0000744,Desafio jMeter Project 1,jmeter.usr4,,alta,obstáculo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,imnvmcpikszmzzsqysoegpmxvqlbpaluwcbmgayonkvnalqzrmqnyghveighznsnvsgbmsdflwhyteukqmaggwjsmqccyihsdbfg,novo,aberto,
0000743,Desafio jMeter Project 1,jmeter.usr4,,imediato,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,hzoydkkipfzwncrtjifykcuwchhcvibrijzhddlsgnxdorsfuwtctxhkaivwuzgoqaktcvjnuzgkivkwwiazoraraethvkispryn,novo,aberto,
0000742,Desafio jMeter Project 2,jmeter.usr5,,baixa,obstáculo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,mnqdqntgemiyozgvupsqieuzdexadfofxkruxbqpwwpnomwodsvaokflvgxqqqhcnyrrtgmgrxaxymcbttmtjhaakbagtzmptzww,novo,aberto,
0000741,Desafio jMeter Project 2,jmeter.usr1,,imediato,travamento,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ycmxdygrmiivgpwmlnpsqcxqaaxbdinybzfyizoijdwksljapnxtiygtncsywyhyruvmkesvbznwypcvfpzclttlapoulnqnfddn,novo,aberto,
0000740,Desafio jMeter Project 2,jmeter.usr1,,baixa,travamento,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,mbpwgwjrhapyrlwgtbimrpumhexunibmnkoxjfedvdknbytmouqvdwurffjtvlvkiafmmlistawtpfoysjzqjirilvhpyllrnrld,novo,aberto,
0000739,Desafio jMeter Project 1,jmeter.usr2,,imediato,recurso,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,pagechnwzmcqklbhosljkavfnhhzpczyoyljjpglvebhomshwqatrdizsnoaedyqkitdbhomraprbpmpjnuxxrudnotmqtekjqoy,novo,aberto,
0000738,Desafio jMeter Project 1,jmeter.usr3,,nenhuma,recurso,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ewwhfbonyvezglmdkvluzunawcgvneyrnxpxrzmfnnqbpsdxljtiznfygisrbughwxmeplisetcpddwgipkcrmmqkoqakedhpyks,novo,aberto,
0000737,Desafio jMeter Project 1,jmeter.usr3,,nenhuma,mínimo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,lnwayukxgvuesxbgskeoqkcixlblikgjixhgcjbdvkzqagceievylqmnjoswszerrmcsntxvsertferjzvasrwvihdvbhrfymyoc,novo,aberto,
0000736,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,travamento,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,roueyhxvdhogrydbhactzxolfhqiaiffwwyojkjqabkywjmlwlzginjtuilqstlxujyfihmqubapxndzmswcqfsgrqhiqzipntzi,novo,aberto,
0000735,Desafio jMeter Project 2,jmeter.usr5,,urgente,mínimo,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,xxbraayetbofdkjsxmbolxgjthodmxbtlwtfxqhcjeiozctfwelxlkasfbghlehuqrizblweeqavhqqsfunwasfuarzssogkyvvg,novo,aberto,
0000734,Desafio jMeter Project 2,jmeter.usr5,,imediato,obstáculo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,bclmwiewpcsjfgtzpnkmqiovkzbmulgddtemcuuyhombocwsqexjtnbozcdxdplzmprzceysberavscpinakpeqibuqrixqrsgkb,novo,aberto,
0000733,Desafio jMeter Project 1,jmeter.usr1,,urgente,trivial,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,skhouvrtetdwevmyaqlhkbsytsdgiwqkupmkfslpsnefdmvradcwwyexszcxfgpdknvpqmwtlrblfrlxmeempsvkxzotwyeqrabi,novo,aberto,
0000732,Desafio jMeter Project 1,jmeter.usr2,,imediato,mínimo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,oyswfzbxmgualisgfycmahrnaeabypxqvocogtkzkpdeonqfqrfgduyjkwpqaredvrpcjfcfxhcrmztzgzrtfxnbpybgjcxzrhkl,novo,aberto,
0000731,Desafio jMeter Project 1,jmeter.usr2,,alta,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,aymiuzcjxxrcoooslvvlslusbsjwxfncvmkboaffemwxwdonuxxyisbuedswjjlyubgxeoopnzhpkxddfnxzjwitkthndlzcvthg,novo,aberto,
0000730,Desafio jMeter Project 2,jmeter.usr3,,urgente,mínimo,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,cmrdlrldpqgwwtenxupfybtvlwambihpxqooyybnsvsmfzmqdakqksjcmnbzdpkuhhvzdljxjjqwykrkiuuszcslbtosmvfnudim,novo,aberto,
0000729,Desafio jMeter Project 2,jmeter.usr4,,urgente,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,nfkznuvlhahamtcjwnrjngslxxbjjeedycryrowrorjfxjrglkpffdrwigbssnahvwkmfoqmwzaxumyrgtzacldtrbwqtezgccuz,novo,aberto,
0000728,Desafio jMeter Project 2,jmeter.usr4,,imediato,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,vrruoipaaibbvdvqqxzbrbmoencjfvzhvvttneslrxsrfnzdoccwfhxmbvszwhdfsgyawhbrqjxwmcllcghphneeuueitobipdtg,novo,aberto,
0000727,Desafio jMeter Project 1,jmeter.usr5,,alta,obstáculo,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,qldpihezzjlmhayqukmdfqidowwujxitekrlukxsqvnwiiwpgruubknhfilietclrjrqytjktepogxirqftzndamzjnefsdupkql,novo,aberto,
0000726,Desafio jMeter Project 1,jmeter.usr1,,imediato,trivial,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,aeicdduipxgwcpmacpdzxptoinfodumsbptsmhspwltkoljscqshdtykpoghckfpmxzskxqfmddqkhojzfkfchfuiwvqhchgtywq,novo,aberto,
0000725,Desafio jMeter Project 1,jmeter.usr1,,nenhuma,trivial,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,odyprvrhbcrbrkottkpoqscomazhezacthbsfrqbasywoojirgvynklnsyuxpjudvxmqnlcsbpeiettveezkcmqqhfsjbckkywwe,novo,aberto,
0000724,Desafio jMeter Project 1,jmeter.usr2,,baixa,texto,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,gfqqtpxcbujubkczlhggojynvrikaxebpavyuqjrthleaqawhrmawrzhulgehajlbostsuvoxppzbgazudwypudafyeyaclzqnqn,novo,aberto,
0000723,Desafio jMeter Project 2,jmeter.usr2,,nenhuma,grande,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,hjtlwhqpmqmvcahldfehlcsfegkagjeqxcxmoavrlnwnpoazastodyyoejijoaxkbaixcqxhsvaabcxezuzhavvqlpqxvamyjuhz,novo,aberto,
0000722,Desafio jMeter Project 2,jmeter.usr3,,baixa,obstáculo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,zqpeygcrfcphlrwobfdebqpwlnoqhvagsgtbuhlmuijdrwdgmvqgnqndvqrhjlakihudfkyqanizldftnewurxnjbaeikiqqexvi,novo,aberto,
0000721,Desafio jMeter Project 2,jmeter.usr4,,urgente,grande,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,rceckyhvmzcbtpbetdpomthyytzaqtwizozwcqsoipihjjemokegxakorlntgcfnbhaztqlbvvexbijpnfcwhpaffbxvufouclbu,novo,aberto,
0000720,Desafio jMeter Project 1,jmeter.usr4,,imediato,obstáculo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ognyebrsxgwpbcvvaprorpfzjqdmrtmzmrcdlbycbipqgiccqdysxybuqzvmosrneppynzztiyqonxasbyvkxwjtzcocoycerjzu,novo,aberto,
0000719,Desafio jMeter Project 1,jmeter.usr5,,nenhuma,grande,aleatório,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,efrcfoyjeyistucgkhawavaswgpanabdokbbwdftvsoxnxkinwcvulxckbocbimsruraopfocyvenrzlfcbuexobvpehkngputva,novo,aberto,
0000718,Desafio jMeter Project 2,jmeter.usr1,,baixa,texto,N/D,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,zdwrmdfwxpsgybattrbuqgsvrbbzjzpkjaaivenfquscxqobkanvjjxaydjgaioptshijbysqmfbxdtypttccfuapajabbskzqwh,novo,aberto,
0000717,Desafio jMeter Project 2,jmeter.usr1,,urgente,grande,às vezes,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,kszwcvwkgmwidphlkjpzztvzjbhfgqmjmddlyulsepsvblpfccebzzemtlpluyitoogdmrzefvusuwyprfhbsbkijodkscvglpqo,novo,aberto,
0000716,Desafio jMeter Project 2,jmeter.usr2,,alta,trivial,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,bbwcoztuvsvhgskuehspoyciefdlqkwmromcplqievmmfdnpuydfvorsgzbpunqtbtdvfwtcmcywjaykdjovtzqmjcqhqqfqjfnf,novo,aberto,
0000715,Desafio jMeter Project 1,jmeter.usr3,,imediato,trivial,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,evdlftsvmraquxwppswefhrgmnhbqcqupxxmikiwcgphvanklxiagxvylkydtwlrbsbpsafaijwmgwjxwwxrvonybmzfumkkfspf,novo,aberto,
0000714,Desafio jMeter Project 1,jmeter.usr3,,baixa,mínimo,sempre,,(Nenhuma Categoria),2017-05-09,,,,público,2017-05-09,ukhmckujdclpvrykevyaknqcjtuaplnccwwgcxhzvllmxyqrgcomwsezryttoioytlbezdnwwswyqywrhkfitzprwsbspojzcdxy,novo,aberto,
